
         1048      0.68327     -0.01179      0.69265
         1056      0.67559     -0.01897      0.69230
         1064      0.68931     -0.00984      0.69195
         1072      0.68960     -0.01960      0.69160
         1080      0.70546      0.00278      0.69125
         1088      0.68483     -0.01381      0.69090
         1096      0.66848      0.00734      0.69056
         1104      0.69330     -0.01472      0.69021
         1112      0.69262     -0.00090      0.68986
         1120      0.69590     -0.00799      0.68951
         1128      0.67073      0.00666      0.68916
         1136      0.67147      0.00880      0.68882
         1144      0.69569     -0.00825      0.68847
         1152      0.69425     -0.00182      0.68812
         1160      0.70127      0.01223      0.68777
         1168      0.66683     -0.00395      0.68743
         1176      0.69245      0.00850      0.68708
         1184      0.66813      0.00322      0.68673
         1192      0.68364     -0.01554      0.68639
         1200      0.68229     -0.00311      0.68604
         1208      0.68181     -0.00848      0.68569
         1216      0.70009      0.00966      0.68535
         1224      0.69020     -0.00364      0.68500
         1232      0.68544      0.01221      0.68466
         1240      0.68883     -0.00710      0.68431
         1248      0.67578      0.00326      0.68396
         1256      0.65768     -0.00062      0.68362
         1264      0.67501     -0.01894      0.68327
         1272      0.66945      0.00320      0.68293
         1280      0.69236     -0.01513      0.68259
         1288      0.67586      0.00695      0.68224
         1296      0.66570      0.00157      0.68190
         1304      0.66362      0.01773      0.68155
         1312      0.68338     -0.01545      0.68121
         1320      0.67589     -0.00174      0.68086
         1328      0.68476     -0.01328      0.68052
         1336      0.67042      0.01427      0.68018
         1344      0.68387     -0.00261      0.67983
         1352      0.68948     -0.00633      0.67949
         1360      0.67346      0.00152      0.67915
         1368      0.69700     -0.00470      0.67881
         1376      0.66217      0.01291      0.67846
         1384      0.69463     -0.00598      0.67812
         1392      0.68910     -0.00076      0.67778
         1400      0.68133      0.00329      0.67744
         1408      0.68993      0.00204      0.67709
         1416      0.67443     -0.00681      0.67675
         1424      0.65930     -0.00011      0.67641
         1432      0.68180      0.00379      0.67607
         1440      0.66465     -0.01256      0.67573
         1448      0.66906     -0.01018      0.67539
         1456      0.67807     -0.00079      0.67505
         1464      0.67548      0.00848      0.67471
         1472      0.68012     -0.00245      0.67437
         1480      0.68642      0.01570      0.67403
         1488      0.69007      0.02135      0.67369
         1496      0.67129     -0.01227      0.67335
         1504      0.66345      0.01848      0.67301
         1512      0.68013     -0.01219      0.67267
         1520      0.67383     -0.00258      0.67233
         1528      0.66389     -0.01570      0.67199
         1536      0.67641      0.01215      0.67165
         1544      0.66319      0.00793      0.67131
         1552      0.66724      0.01339      0.67097
         1560      0.67539     -0.00060      0.67063
         1568      0.69267     -0.01467      0.67029
         1576      0.66509     -0.01058      0.66996
         1584      0.69944     -0.00134      0.66962
         1592      0.65551     -0.00400      0.66928
         1600      0.67985      0.01597      0.66894
         1608      0.64352      0.00176      0.66860
         1616      0.69029     -0.00937      0.66827
         1624      0.68182     -0.00001      0.66793
         1632      0.68669     -0.01437      0.66759
         1640      0.66293     -0.01225      0.66726
         1648      0.67811     -0.00455      0.66692
         1656      0.66993      0.00283      0.66658
         1664      0.65979     -0.00089      0.66625
         1672      0.67691      0.01014      0.66591
         1680      0.66146      0.01004      0.66557
         1688      0.65897     -0.01042      0.66524
         1696      0.66320      0.00199      0.66490
         1704      0.66671     -0.00688      0.66457
         1712      0.65024      0.00780      0.66423
         1720      0.65289     -0.01919      0.66390
         1728      0.67449     -0.00188      0.66356
         1736      0.65172     -0.01245      0.66323
         1744      0.65749      0.01058      0.66289
         1752      0.65621      0.01117      0.66256
         1760      0.67500     -0.01153      0.66222
         1768      0.66755      0.00266      0.66189
         1776      0.65555      0.00414      0.66155
         1784      0.65623     -0.00571      0.66122
         1792      0.64992     -0.00118      0.66089
         1800      0.65723     -0.01153      0.66055
         1808      0.65600     -0.00115      0.66022
         1816      0.67253      0.01297      0.65989
         1824      0.65141     -0.01137      0.65955
         1832      0.64640      0.01740      0.65922
         1840      0.65169     -0.00508      0.65889
         1848      0.63309      0.01002      0.65856
         1856      0.66103     -0.01473      0.65822
         1864      0.67004     -0.00447      0.65789
         1872      0.65007     -0.00199      0.65756
         1880      0.63588     -0.00166      0.65723
         1888      0.65491     -0.02163      0.65690
         1896      0.66477      0.00062      0.65656
         1904      0.64637      0.01992      0.65623
         1912      0.65267      0.00714      0.65590
         1920      0.64191      0.01651      0.65557
         1928      0.64749     -0.00170      0.65524
         1936      0.65667     -0.00902      0.65491
         1944      0.65248     -0.00445      0.65458
         1952      0.65153     -0.00901      0.65425
         1960      0.65537     -0.00606      0.65392
         1968      0.64837     -0.02136      0.65359
         1976      0.65514      0.00722      0.65326
         1984      0.64696      0.02242      0.65293
         1992      0.65474     -0.00231      0.65260
         2000      0.64038     -0.00233      0.65227
